material_id,formula,coverage_ML,n_Li,E_clean_eV,E_ads_system_eV,E_ads_eV,status
mp-755980,SrCaI4,1.0,27,-333.47900390625,-376.7219848632813,0.1331000030040741,success
mp-756597,Li2HfO3,0.25,2,-1427.490966796875,-1433.93798828125,-1.488700032234192,success
mp-756597,Li2HfO3,1.0,11,-1427.490966796875,-1448.10400390625,-0.1392000019550323,success
mp-7573,Co(BW)2,0.25,2,-752.7109985351562,-758.1259765625,-0.9729999899864196,success
mp-7573,Co(BW)2,1.0,8,-752.7109985351562,-773.8759765625,-0.9110000133514404,success
mp-7574,AlBMo,0.25,2,-872.676025390625,-878.1069946289062,-0.9807999730110168,success
mp-7574,AlBMo,1.0,11,-872.676025390625,-897.947998046875,-0.5626999735832214,success
mp-7577,CoSi,0.25,2,-854.6279907226562,-860.0659790039062,-0.9846000075340272,success
mp-7577,CoSi,1.0,9,-854.6279907226562,-866.635986328125,0.4004000127315521,success
mp-762319,Li4TiO4,0.25,11,-3743.843994140625,-3782.635986328125,-1.7919000387191772,success
mp-762319,Li4TiO4,1.0,44,-3743.843994140625,-3843.5810546875,-0.5321000218391418,success
mp-768810,Sr4Br6O,0.25,8,-753.4249877929688,-790.43798828125,-2.891900062561035,success
mp-768810,Sr4Br6O,1.0,35,-753.4249877929688,-834.2999877929688,-0.5760999917984009,success
mp-7692,Al(CrB)2,0.25,2,-602.0599975585938,-607.14697265625,-0.808899998664856,success
mp-7692,Al(CrB)2,1.0,8,-602.0599975585938,-619.7080078125,-0.4713000059127807,success
mp-7707,Zr(SiNi)2,0.25,1,-409.2869873046875,-411.4150085449219,-0.3937000036239624,success
mp-7707,Zr(SiNi)2,1.0,6,-409.2869873046875,-421.6619873046875,-0.328000009059906,success
mp-770805,Li6Hf2O7,0.25,3,-1705.925048828125,-1722.0550537109375,-3.642100095748901,success
mp-770805,Li6Hf2O7,1.0,15,-1705.925048828125,-1772.385009765625,-2.696000099182129,success
mp-770997,Li2HfO3,0.25,2,-928.4710083007812,-932.177978515625,-0.1186999976634979,success
mp-770997,Li2HfO3,1.0,9,-928.4710083007812,-941.6929931640624,0.265500009059906,success
mp-771,MnAl,0.25,1,-521.4099731445312,-523.5880126953125,-0.4431000053882599,success
mp-771,MnAl,1.0,7,-521.4099731445312,-536.2529907226562,-0.385699987411499,success
mp-772185,Li6Hf2O7,0.25,3,-841.8400268554688,-858.8779907226562,-3.944799900054932,success
mp-772185,Li6Hf2O7,1.0,15,-841.8400268554688,-889.5659790039062,-1.447100043296814,success
mp-7790,Ti2N,0.25,1,-665.4849853515625,-667.969970703125,-0.7508999705314636,success
mp-7790,Ti2N,1.0,7,-665.4849853515625,-677.1220092773438,0.0722000002861023,success
mp-779551,Ba4Br6O,0.25,9,-797.2310180664062,-827.8880004882812,-1.6717000007629397,success
mp-779551,Ba4Br6O,1.0,39,-797.2310180664062,-866.4600219726562,-0.0405000001192092,success
mp-7804,HfCo3B2,0.25,2,-930.3800048828124,-936.2830200195312,-1.216599941253662,success
mp-7804,HfCo3B2,1.0,10,-930.3800048828124,-954.969970703125,-0.7243000268936157,success
mp-7829,MnNbSi,0.25,2,-1215.7679443359375,-1223.301025390625,-2.032000064849853,success
mp-7829,MnNbSi,1.0,9,-1215.7679443359375,-1237.387939453125,-0.6675999760627747,success
mp-7832,BW,0.25,3,-1579.2239990234375,-1585.9320068359375,-0.5012999773025513,success
mp-7832,BW,1.0,13,-1579.2239990234375,-1601.6729736328125,0.0077999997884035,success
mp-7851,TaCo3,0.25,2,-1195.16796875,-1199.5260009765625,-0.4442000091075897,success
mp-7851,TaCo3,1.0,10,-1195.16796875,-1217.83203125,-0.5317000150680542,success
mp-7857,TiB,0.25,3,-1259.741943359375,-1267.5589599609375,-0.8708000183105469,success
mp-7857,TiB,1.0,13,-1259.741943359375,-1272.3919677734375,0.7616000175476074,success
mp-7892,Mn2AlB2,0.25,1,-587.2860107421875,-590.1079711914062,-1.087399959564209,success
mp-7892,Mn2AlB2,1.0,7,-587.2860107421875,-603.0709838867188,-0.5203999876976013,success
mp-793,Ca5Si3,0.25,6,-700.2960205078125,-709.9119873046875,0.1319999992847442,success
mp-793,Ca5Si3,1.0,27,-700.2960205078125,-735.2030029296875,0.4417999982833862,success
mp-7930,Zr3(Cu2Si)2,0.25,2,-876.2130126953125,-882.1909790039062,-1.2542999982833862,success
mp-7930,Zr3(Cu2Si)2,1.0,11,-876.2130126953125,-903.0419921875,-0.7044000029563904,success
mp-7961,Sr3SnO,0.25,3,-337.5270080566406,-342.67498779296875,0.0187999997287988,success
mp-7961,Sr3SnO,1.0,13,-337.5270080566406,-357.8070068359375,0.1747000068426132,success
mp-7991,BN,0.25,1,-284.468994140625,-286.6839904785156,-0.4803999960422516,success
mp-7991,BN,1.0,2,-284.468994140625,-288.3720092773437,-0.2168000042438507,success
mp-819,HfCr2,0.25,2,-685.0180053710938,-690.77001953125,-1.1412999629974363,success
mp-819,HfCr2,1.0,8,-685.0180053710938,-704.218017578125,-0.6653000116348267,success
mp-823,TiCo,0.25,1,-365.0,-367.489990234375,-0.7554000020027161,success
mp-823,TiCo,1.0,4,-365.0,-374.3989868164063,-0.6151000261306763,success
mp-828,SiNi3,0.25,1,-474.0469970703125,-476.6310119628906,-0.8497999906539917,success
mp-828,SiNi3,1.0,6,-474.0469970703125,-489.1419982910156,-0.7811999917030334,success
mp-8282,Ti2N,0.25,3,-1106.7509765625,-1114.1910400390625,-0.7455000281333923,success
mp-8282,Ti2N,1.0,12,-1106.7509765625,-1125.4639892578125,0.1752000004053115,success
mp-8306,Ba3FeN3,0.25,7,-1019.968994140625,-1036.5760498046875,-0.6377000212669373,success
mp-8306,Ba3FeN3,1.0,28,-1019.968994140625,-1017.9000244140624,1.8085999488830569,success
mp-8307,CaNi4B,0.25,2,-513.1840209960938,-520.239990234375,-1.7934999465942385,success
mp-8307,CaNi4B,1.0,10,-513.1840209960938,-536.0659790039062,-0.553600013256073,success
mp-8308,Ca3Ni7B2,0.25,2,-498.12298583984375,-502.8259887695313,-0.6168000102043152,success
mp-8308,Ca3Ni7B2,1.0,10,-498.12298583984375,-511.8630065917969,0.3607000112533569,success
mp-8365,MnB,0.25,1,-521.22802734375,-524.8410034179688,-1.8783999681472776,success
mp-8365,MnB,1.0,6,-521.22802734375,-537.4920043945312,-0.9760000109672546,success
mp-8418,ZrCoP,0.25,3,-1144.3199462890625,-1150.260986328125,-0.245399996638298,success
mp-8418,ZrCoP,1.0,13,-1144.3199462890625,-1168.906005859375,-0.1564999967813491,success
mp-844,Ca3N2,0.25,9,-1697.5279541015625,-1716.364990234375,-0.3583000004291534,success
mp-844,Ca3N2,1.0,38,-1697.5279541015625,-1765.0660400390625,-0.0427000001072883,success
mp-850277,SrCaI4,0.25,7,-470.08599853515625,-491.0960083007813,-1.266700029373169,success
mp-850277,SrCaI4,1.0,31,-470.08599853515625,-487.9530029296875,1.1583000421524048,success
mp-850279,SrCaI4,0.25,8,-323.5989990234375,-349.0119934082031,-1.4420000314712524,success
mp-850279,SrCaI4,1.0,32,-323.5989990234375,-362.7969970703125,0.5097000002861023,success
mp-850305,SrCaI4,0.25,6,-321.1400146484375,-334.0320129394531,-0.4138999879360199,success
mp-850305,SrCaI4,1.0,26,-321.1400146484375,-343.6300048828125,0.869700014591217,success
mp-850529,SrCaI4,0.25,17,-648.5900268554688,-700.6519775390625,-1.3279000520706177,success
mp-850529,SrCaI4,1.0,68,-648.5900268554688,-542.093017578125,3.300800085067749,success
mp-861627,Ti2AlMo,0.25,1,-363.0960083007813,-365.2319946289063,-0.4016999900341034,success
mp-861627,Ti2AlMo,1.0,7,-363.0960083007813,-379.18701171875,-0.5641000270843506,success
mp-861983,Ti2MnFe,0.25,1,-400.302001953125,-402.3059997558594,-0.2685999870300293,success
mp-861983,Ti2MnFe,1.0,6,-400.302001953125,-413.1950073242188,-0.4140999913215637,success
mp-861991,PaMn2Al,0.25,1,-377.8160095214844,-380.4249877929688,-0.8737000226974487,success
mp-861991,PaMn2Al,1.0,7,-377.8160095214844,-393.3810119628906,-0.4887999892234802,success
mp-862288,AlFe2W,0.25,1,-393.875,-396.510986328125,-0.901099979877472,success
mp-862288,AlFe2W,1.0,6,-393.875,-407.87200927734375,-0.5982000231742859,success
mp-862318,LiAl2Ni,0.25,1,-196.0469970703125,-198.30099487304688,-0.5199999809265137,success
mp-862318,LiAl2Ni,1.0,6,-196.0469970703125,-209.11700439453125,-0.4436999857425689,success
mp-862555,LiY2Al,0.25,2,-219.8300018310547,-224.23599243164065,-0.4681999981403351,success
mp-862555,LiY2Al,1.0,9,-219.8300018310547,-238.10299682617188,-0.2957000136375427,success
mp-862617,AcAl3,0.25,5,-502.5870056152344,-513.3499755859375,-0.4180000126361847,success
mp-862617,AcAl3,1.0,20,-502.5870056152344,-448.5190124511719,4.43809986114502,success
mp-862632,LiCa2Al,0.25,2,-114.75800323486328,-119.04299926757812,-0.4079000055789947,success
mp-862632,LiCa2Al,1.0,10,-114.75800323486328,-119.65299987792967,1.245100021362305,success
mp-862658,LiCu3,0.25,1,-221.9759979248047,-224.18899536132807,-0.4788999855518341,success
mp-862658,LiCu3,1.0,5,-221.9759979248047,-229.83200073242188,0.1633999943733215,success
mp-862691,Al2FeCo,0.25,1,-386.3410034179688,-388.7030029296875,-0.6276000142097473,success
mp-862691,Al2FeCo,1.0,5,-386.3410034179688,-397.64300537109375,-0.5257999897003174,success
mp-862698,Ac2SiAu,0.25,2,-220.60699462890625,-224.69400024414065,-0.3088999986648559,success
mp-862698,Ac2SiAu,1.0,10,-220.60699462890625,-232.1060028076172,0.5848000049591064,success
mp-862844,PaAl3,0.25,3,-671.156982421875,-678.7620239257812,-0.8004000186920166,success
mp-862844,PaAl3,1.0,12,-671.156982421875,-694.6690063476562,-0.2247000038623809,success
mp-862848,Pa3Al,0.25,2,-882.7780151367188,-886.8060302734375,-0.2791999876499176,success
mp-862848,Pa3Al,1.0,8,-882.7780151367188,-897.9990234375,-0.1678999960422516,success
mp-862852,PaNi3,0.25,2,-880.4039916992188,-885.06201171875,-0.5946999788284302,success
mp-862852,PaNi3,1.0,10,-880.4039916992188,-900.9000244140624,-0.3149999976158142,success
mp-862861,Pa3Si,0.25,2,-547.9669799804688,-551.469970703125,-0.0170000009238719,success
mp-862861,Pa3Si,1.0,9,-547.9669799804688,-563.47802734375,0.0111999996006488,success
mp-863690,Ti2MnCo,0.25,1,-386.177001953125,-388.2420043945313,-0.3300999999046325,success
mp-863690,Ti2MnCo,1.0,6,-386.177001953125,-399.0929870605469,-0.4180000126361847,success
mp-864598,LiMg2Ag,0.25,1,-98.4010009765625,-100.6050033569336,-0.4695000052452087,success
mp-864598,LiMg2Ag,1.0,7,-98.4010009765625,-112.86799621582033,-0.3319999873638153,success
mp-864647,Hf2N,0.25,3,-1269.990966796875,-1277.3399658203125,-0.7149999737739563,success
mp-864647,Hf2N,1.0,14,-1269.990966796875,-1254.8919677734375,2.813199996948242,success
mp-864655,PaCo3,0.25,1,-622.739990234375,-625.3159790039062,-0.8416000008583069,success
mp-864655,PaCo3,1.0,7,-622.739990234375,-633.3690185546875,0.2161999940872192,success
mp-864762,LiMg2Zn,0.25,1,-77.8290023803711,-80.15799713134766,-0.5949000120162964,success
mp-864762,LiMg2Zn,1.0,7,-77.8290023803711,-93.12200164794922,-0.4501000046730041,success
mp-8648,TiFeSi,0.25,4,-1670.8199462890625,-1677.862060546875,-0.0255999993532896,success
mp-8648,TiFeSi,1.0,16,-1670.8199462890625,-1679.0830078125,1.2182999849319458,success
mp-864809,AcZn3,0.25,5,-196.96099853515625,-208.86199951171875,-0.6455000042915344,success
mp-864809,AcZn3,1.0,21,-196.96099853515625,-227.99400329589844,0.2569000124931335,success
mp-864841,Nb4Ni2C,0.25,6,-1973.1650390625,-1983.887939453125,-0.0526000000536441,success
mp-864841,Nb4Ni2C,1.0,24,-1973.1650390625,-2018.2989501953125,-0.1458999961614608,success
mp-864857,NbZnCo2,0.25,1,-299.7120056152344,-302.6369934082031,-1.190400004386902,success
mp-864857,NbZnCo2,1.0,6,-299.7120056152344,-314.9349975585937,-0.8025000095367432,success
mp-864889,ZrZn3,0.25,3,-302.9309997558594,-309.8659973144531,-0.5773000121116638,success
mp-864889,ZrZn3,1.0,15,-302.9309997558594,-315.0299987792969,0.9279999732971193,success
mp-864931,MgCo2,0.25,4,-1207.470947265625,-1217.116943359375,-0.676800012588501,success
mp-864931,MgCo2,1.0,16,-1207.470947265625,-1237.0489501953125,-0.1140000000596046,success
mp-864953,MnV2Cr,0.25,1,-432.4540100097656,-434.9580078125,-0.7698000073432922,success
mp-864953,MnV2Cr,1.0,5,-432.4540100097656,-444.2359924316406,-0.6218000054359436,success
mp-864955,Mn2CrCo,0.25,1,-541.6110229492188,-544.3460083007812,-1.000300049781799,success
mp-864955,Mn2CrCo,1.0,5,-541.6110229492188,-554.0059814453125,-0.7441999912261963,success
mp-864962,CaAcZn2,0.25,2,-108.76300048828124,-113.75,-0.7590000033378601,success
mp-864962,CaAcZn2,1.0,10,-108.76300048828124,-124.91300201416016,0.1195999979972839,success
mp-864984,MnV3,0.25,1,-425.2839965820313,-427.41400146484375,-0.3948000073432922,success
mp-864984,MnV3,1.0,6,-425.2839965820313,-437.9649963378906,-0.3788000047206878,success
mp-864988,Mn2AlCr,0.25,1,-497.9859924316406,-500.7539978027344,-1.0328999757766724,success
mp-864988,Mn2AlCr,1.0,5,-497.9859924316406,-510.7019958496094,-0.8084999918937683,success
mp-864990,Mn2AlW,0.25,1,-414.21099853515625,-417.0090026855469,-1.0631999969482422,success
mp-864990,Mn2AlW,1.0,6,-414.21099853515625,-428.99798583984375,-0.7299000024795532,success
mp-864996,AcMg5,0.25,3,-181.9559936523437,-188.5500030517578,-0.4630999863147735,success
mp-864996,AcMg5,1.0,13,-181.9559936523437,-205.46499633789065,-0.0737000033259391,success
mp-865,CaB6,0.25,2,-856.822021484375,-861.6729736328125,-0.691100001335144,success
mp-865,CaB6,1.0,8,-856.822021484375,-874.7750244140625,-0.5095000267028809,success
mp-865011,Mn2NbAl,0.25,1,-381.31201171875,-383.8710021972656,-0.8245999813079834,success
mp-865011,Mn2NbAl,1.0,6,-381.31201171875,-395.6099853515625,-0.6484000086784363,success
mp-865014,Mg2Cu,0.25,2,-287.9859924316406,-292.94500732421875,-0.7448999881744385,success
mp-865014,Mg2Cu,1.0,10,-287.9859924316406,-308.489990234375,-0.3156999945640564,success
mp-865026,Mn2VSi,0.25,1,-538.0999755859375,-540.781982421875,-0.9472000002861024,success
mp-865026,Mn2VSi,1.0,5,-538.0999755859375,-550.9530029296875,-0.8360000252723694,success
mp-865093,TiZnNi2,0.25,1,-256.77899169921875,-259.7359924316406,-1.2231999635696411,success
mp-865093,TiZnNi2,1.0,6,-256.77899169921875,-271.697998046875,-0.7519000172615051,success
mp-865235,Ti6Al16Ni7,0.25,6,-1264.9129638671875,-1279.0150146484375,-0.6157000064849854,success
mp-865235,Ti6Al16Ni7,1.0,24,-1264.9129638671875,-1295.68994140625,0.4523000121116638,success
mp-865280,NbAlFe2,0.25,1,-370.9630126953125,-373.8619995117188,-1.1642999649047852,success
mp-865280,NbAlFe2,1.0,6,-370.9630126953125,-385.8829956054688,-0.7519999742507935,success
mp-865490,V2CrFe,0.25,1,-570.0499877929688,-572.5599975585938,-0.7760000228881836,success
mp-865490,V2CrFe,1.0,5,-570.0499877929688,-581.4240112304688,-0.5401999950408936,success
mp-865531,TiMn2Al,0.25,1,-362.5459899902344,-365.2319946289063,-0.9513999819755554,success
mp-865531,TiMn2Al,1.0,6,-362.5459899902344,-377.1950073242188,-0.7067999839782715,success
mp-865537,TiMnCo2,0.25,1,-376.50299072265625,-379.3160095214844,-1.0776000022888184,success
mp-865537,TiMnCo2,1.0,5,-376.50299072265625,-389.6400146484375,-0.8927000164985657,success
mp-865591,Ti2NiMo,0.25,1,-514.0900268554688,-516.2490234375,-0.424699991941452,success
mp-865591,Ti2NiMo,1.0,6,-514.0900268554688,-524.281005859375,0.036200001835823,success
mp-865604,Li5Mg,0.25,3,-126.71800231933594,-132.61000061035156,-0.2295999974012375,success
mp-865604,Li5Mg,1.0,12,-126.71800231933594,-139.5659942626953,0.6639000177383423,success
mp-865652,TiMn2Si,0.25,1,-525.1519775390625,-527.3920288085938,-0.5055000185966492,success
mp-865652,TiMn2Si,1.0,5,-525.1519775390625,-536.614013671875,-0.557699978351593,success
mp-865656,TiMn2W,0.25,1,-460.1860046386719,-462.906005859375,-0.9850999712944032,success
mp-865656,TiMn2W,1.0,6,-460.1860046386719,-475.6409912109375,-0.8411999940872192,success
mp-865678,TiMn2V,0.25,1,-420.12200927734375,-422.8819885253906,-1.0246000289916992,success
mp-865678,TiMn2V,1.0,6,-420.12200927734375,-434.7170104980469,-0.6977999806404114,success
mp-865712,Ti2MnNi,0.25,1,-370.635986328125,-373.0539855957031,-0.6834999918937683,success
mp-865712,Ti2MnNi,1.0,6,-370.635986328125,-380.6189880371094,0.0707999989390373,success
mp-865805,TaZnCo2,0.25,1,-322.47900390625,-325.5390014648437,-1.3246999979019165,success
mp-865805,TaZnCo2,1.0,6,-322.47900390625,-337.62799072265625,-0.7901999950408936,success
mp-865875,Li3Ag,0.25,1,-105.24500274658205,-107.20800018310548,-0.2293000072240829,success
mp-865875,Li3Ag,1.0,7,-105.24500274658205,-112.04199981689452,0.7635999917984009,success
mp-865898,TiZnCo2,0.25,1,-283.9639892578125,-286.8489990234375,-1.1506999731063845,success
mp-865898,TiZnCo2,1.0,5,-283.9639892578125,-297.5270080566406,-0.977999985218048,success
mp-865913,Li2AcSn,0.25,2,-155.0760040283203,-160.04299926757812,-0.7487000226974487,success
mp-865913,Li2AcSn,1.0,9,-155.0760040283203,-173.78799438476562,-0.3445000052452087,success
mp-865930,TiZnCu2,0.25,1,-206.6009979248047,-209.4510040283203,-1.1154999732971191,success
mp-865930,TiZnCu2,1.0,6,-206.6009979248047,-219.79400634765625,-0.4641000032424927,success
mp-865939,LiMg2,0.25,2,-98.39199829101562,-102.56900024414062,-0.3535000085830688,success
mp-865939,LiMg2,1.0,9,-98.39199829101562,-116.91400146484376,-0.3233000040054321,success
mp-865964,Li2CaSn,0.25,2,-135.5709991455078,-139.16099548339844,-0.0603000000119209,success
mp-865964,Li2CaSn,1.0,8,-135.5709991455078,-147.3470001220703,0.2626999914646148,success
mp-865965,Li2CaSi,0.25,1,-139.6490020751953,-141.84500122070312,-0.4612999856472015,success
mp-865965,Li2CaSi,1.0,7,-139.6490020751953,-147.1280059814453,0.6662999987602234,success
mp-866056,AcN,0.25,1,-235.7969970703125,-237.3119964599609,0.2196999937295913,success
mp-866056,AcN,1.0,7,-235.7969970703125,-247.1390075683593,0.1143999993801117,success
mp-866094,HfZnCu2,0.25,1,-309.114990234375,-312.29400634765625,-1.443600058555603,success
mp-866094,HfZnCu2,1.0,6,-309.114990234375,-319.06500244140625,0.0763999968767166,success
mp-866096,HfZnCo2,0.25,1,-310.6109924316406,-313.5369873046875,-1.1913000345230105,success
mp-866096,HfZnCo2,1.0,6,-310.6109924316406,-325.8680114746094,-0.8083000183105469,success
mp-866134,VFe3,0.25,1,-540.905029296875,-543.5989990234375,-0.959999978542328,success
mp-866134,VFe3,1.0,5,-540.905029296875,-552.9550170898438,-0.6754999756813049,success
mp-866141,TiFe2Si,0.25,1,-507.3240051269531,-509.8900146484375,-0.8310999870300293,success
mp-866141,TiFe2Si,1.0,5,-507.3240051269531,-519.5880126953125,-0.7182000279426575,success
mp-866199,AcAg,0.25,1,-114.41799926757812,-116.44499969482422,-0.2922999858856201,success
mp-866199,AcAg,1.0,7,-114.41799926757812,-125.85700225830078,0.100500002503395,success
mp-866286,AcMg,0.25,2,-108.06300354003906,-112.15899658203124,-0.313400000333786,success
mp-866286,AcMg,1.0,8,-108.06300354003906,-124.34500122070312,-0.300599992275238,success
mp-866315,Al(Ni3B2)4,0.25,15,-6260.001953125,-6285.9208984375,0.006800000090152,success
mp-866315,Al(Ni3B2)4,1.0,62,-6260.001953125,-6336.6728515625,0.4979999959468841,success
mp-866755,LiMg149,0.25,27,-894.2119750976562,-932.3920288085938,0.3206000030040741,success
mp-866755,LiMg149,1.0,110,-894.2119750976562,-1057.0140380859375,0.2545999884605407,success
mp-8670,Ca3CrN3,0.25,5,-757.405029296875,-767.2239990234375,-0.2291000038385391,success
mp-8670,Ca3CrN3,1.0,21,-757.405029296875,-796.281982421875,-0.1165999993681907,success
mp-867049,Ti13Si31Ni40,0.25,14,-8803.013671875,-8821.7060546875,0.3995000123977661,success
mp-867049,Ti13Si31Ni40,1.0,58,-8803.013671875,-8884.6826171875,0.3265999853610992,success
mp-867120,TaMn2Al,0.25,1,-402.7210083007813,-405.2619934082031,-0.8065999746322632,success
mp-867120,TaMn2Al,1.0,6,-402.7210083007813,-416.8399963378906,-0.6184999942779541,success
mp-867171,SrLi2Sn,0.25,2,-131.4510040283203,-135.6230010986328,-0.3513000011444092,success
mp-867171,SrLi2Sn,1.0,9,-131.4510040283203,-149.26600646972656,-0.2448000013828277,success
mp-867249,TaAlFe2,0.25,1,-395.1809997558594,-398.0400085449219,-1.123900055885315,success
mp-867249,TaAlFe2,1.0,6,-395.1809997558594,-409.8179931640625,-0.704800009727478,success
mp-867252,LiZn2Ni,0.25,1,-128.33099365234375,-130.93800354003906,-0.8725000023841858,success
mp-867252,LiZn2Ni,1.0,6,-128.33099365234375,-142.7469940185547,-0.6679999828338623,success
mp-867272,LiAlCu2,0.25,1,-168.57899475097656,-171.02699279785156,-0.7135000228881836,success
mp-867272,LiAlCu2,1.0,6,-168.57899475097656,-181.66700744628903,-0.4465999901294708,success
mp-867293,LiCo2Si,0.25,1,-354.302001953125,-359.0719909667969,-3.035799980163574,success
mp-867293,LiCo2Si,1.0,5,-354.302001953125,-366.21099853515625,-0.6471999883651733,success
