material_id,formula,passed,min_dE_eV,details
mp-1197032,Ag7PS6,False,,材料本身不稳定（不在凸包上）
mp-34787,Ag7NO11,False,,与 Li 反应: min dE = -1.414 eV/atom
mp-8594,Ag7PSe6,False,,与 Li 反应: min dE = -0.827 eV/atom
mp-37695,Ag7NO11,False,,与 Li 反应: min dE = -1.414 eV/atom
mp-15645,Ag8SnS6,False,,材料本身不稳定（不在凸包上）
mp-683910,Ag7P3S11,False,,材料本身不稳定（不在凸包上）
mp-17984,Ag8SnSe6,False,,与 Li 反应: min dE = -0.762 eV/atom
mp-1197032,Ag7PS6,False,,材料本身不稳定（不在凸包上）
mp-676260,Ag9Te4Br3,False,,材料本身不稳定（不在凸包上）
mp-1183227,AgAu,False,,与 Li 反应: min dE = -0.383 eV/atom
mp-8594,Ag7PSe6,False,,与 Li 反应: min dE = -0.827 eV/atom
mp-1229092,AgAu,False,,与 Li 反应: min dE = -0.383 eV/atom
mp-15645,Ag8SnS6,False,,材料本身不稳定（不在凸包上）
mp-1183224,AgAu3,False,,与 Li 反应: min dE = -0.454 eV/atom
mp-17984,Ag8SnSe6,False,,与 Li 反应: min dE = -0.762 eV/atom
mp-863750,AgAu3,False,,与 Li 反应: min dE = -0.454 eV/atom
mp-676260,Ag9Te4Br3,False,,材料本身不稳定（不在凸包上）
mp-985287,AgAu3,False,,与 Li 反应: min dE = -0.454 eV/atom
mp-1183227,AgAu,False,,与 Li 反应: min dE = -0.383 eV/atom
mp-570340,AgAuCl4,False,,与 Li 反应: min dE = -1.253 eV/atom
mp-1229092,AgAu,False,,与 Li 反应: min dE = -0.383 eV/atom
mp-16060,AgAuF4,False,,与 Li 反应: min dE = -1.698 eV/atom
mp-1183224,AgAu3,False,,与 Li 反应: min dE = -0.454 eV/atom
mp-863750,AgAu3,False,,与 Li 反应: min dE = -0.454 eV/atom
mp-1196161,AgAuF7,False,,与 Li 反应: min dE = -2.032 eV/atom
mp-985287,AgAu3,False,,与 Li 反应: min dE = -0.454 eV/atom
mp-996977,AgAuO2,False,,与 Li 反应: min dE = -1.321 eV/atom
mp-570340,AgAuCl4,False,,与 Li 反应: min dE = -1.253 eV/atom
mp-996980,AgAuO2,False,,与 Li 反应: min dE = -1.321 eV/atom
mp-16060,AgAuF4,False,,与 Li 反应: min dE = -1.698 eV/atom
mp-996983,AgAuO2,False,,与 Li 反应: min dE = -1.321 eV/atom
mp-1196161,AgAuF7,False,,与 Li 反应: min dE = -2.032 eV/atom
mp-776165,AgAuO3,False,,材料本身不稳定（不在凸包上）
mp-996977,AgAuO2,False,,与 Li 反应: min dE = -1.321 eV/atom
mp-996980,AgAuO2,False,,与 Li 反应: min dE = -1.321 eV/atom
mp-1194753,AgB3O5,False,,材料本身不稳定（不在凸包上）
mp-996983,AgAuO2,False,,与 Li 反应: min dE = -1.321 eV/atom
mp-12021,AgBF4,False,,与 Li 反应: min dE = -0.985 eV/atom
mp-776165,AgAuO3,False,,材料本身不稳定（不在凸包上）
mp-5160,AgBF5,False,,与 Li 反应: min dE = -1.221 eV/atom
mp-1194753,AgB3O5,False,,材料本身不稳定（不在凸包上）
mp-559803,AgBO2,False,,材料本身不稳定（不在凸包上）
mp-12021,AgBF4,False,,与 Li 反应: min dE = -0.985 eV/atom
mp-780275,AgBO3,False,,材料本身不稳定（不在凸包上）
mp-5160,AgBF5,False,,与 Li 反应: min dE = -1.221 eV/atom
mp-2034510,AgBr,False,,与 Li 反应: min dE = -0.799 eV/atom
mp-23231,AgBr,False,,与 Li 反应: min dE = -0.799 eV/atom
mp-559803,AgBO2,False,,材料本身不稳定（不在凸包上）
mp-570301,AgBr,False,,与 Li 反应: min dE = -0.799 eV/atom
mp-866291,AgBr,False,,与 Li 反应: min dE = -0.799 eV/atom
mp-780275,AgBO3,False,,材料本身不稳定（不在凸包上）
mp-2034510,AgBr,False,,与 Li 反应: min dE = -0.799 eV/atom
mp-1178562,AgBrO3,False,,材料本身不稳定（不在凸包上）
mp-23231,AgBr,False,,与 Li 反应: min dE = -0.799 eV/atom
mp-755991,AgBrO4,False,,材料本身不稳定（不在凸包上）
mp-570301,AgBr,False,,与 Li 反应: min dE = -0.799 eV/atom
mp-756139,AgBrO4,False,,材料本身不稳定（不在凸包上）
mp-866291,AgBr,False,,与 Li 反应: min dE = -0.799 eV/atom
mp-756342,AgBrO4,False,,材料本身不稳定（不在凸包上）
mp-1178562,AgBrO3,False,,材料本身不稳定（不在凸包上）
mp-753176,AgCO3,False,,材料本身不稳定（不在凸包上）
mp-755991,AgBrO4,False,,材料本身不稳定（不在凸包上）
mp-1536202,AgCl,False,,与 Li 反应: min dE = -0.932 eV/atom
mp-756139,AgBrO4,False,,材料本身不稳定（不在凸包上）
mp-22922,AgCl,False,,与 Li 反应: min dE = -0.932 eV/atom
mp-756342,AgBrO4,False,,材料本身不稳定（不在凸包上）
mp-570687,AgCl,False,,与 Li 反应: min dE = -0.932 eV/atom
mp-570858,AgCl,False,,与 Li 反应: min dE = -0.932 eV/atom
mp-753176,AgCO3,False,,材料本身不稳定（不在凸包上）
mp-1536202,AgCl,False,,与 Li 反应: min dE = -0.932 eV/atom
mp-1178561,AgClO3,False,,材料本身不稳定（不在凸包上）
mp-22922,AgCl,False,,与 Li 反应: min dE = -0.932 eV/atom
mp-27941,AgClO3,False,,材料本身不稳定（不在凸包上）
mp-570687,AgCl,False,,与 Li 反应: min dE = -0.932 eV/atom
mp-775761,AgClO3,False,,材料本身不稳定（不在凸包上）
mp-570858,AgCl,False,,与 Li 反应: min dE = -0.932 eV/atom
mp-776199,AgClO3,False,,材料本身不稳定（不在凸包上）
mp-1178561,AgClO3,False,,材料本身不稳定（不在凸包上）
mp-1101933,AgClO4,False,,与 Li 反应: min dE = -1.768 eV/atom
mp-27941,AgClO3,False,,材料本身不稳定（不在凸包上）
mp-1191267,AgClO4,False,,与 Li 反应: min dE = -1.768 eV/atom
mp-775761,AgClO3,False,,材料本身不稳定（不在凸包上）
mp-22993,AgClO4,False,,与 Li 反应: min dE = -1.768 eV/atom
mp-776199,AgClO3,False,,材料本身不稳定（不在凸包上）
mp-2903321,AgClO4,False,,与 Li 反应: min dE = -1.768 eV/atom
mp-1101933,AgClO4,False,,与 Li 反应: min dE = -1.768 eV/atom
mp-7592,AgF,False,,与 Li 反应: min dE = -1.281 eV/atom
mp-1191267,AgClO4,False,,与 Li 反应: min dE = -1.768 eV/atom
mp-2284,AgF2,False,,与 Li 反应: min dE = -1.669 eV/atom
mp-22993,AgClO4,False,,与 Li 反应: min dE = -1.768 eV/atom
mp-7715,AgF2,False,,与 Li 反应: min dE = -1.669 eV/atom
mp-2903321,AgClO4,False,,与 Li 反应: min dE = -1.768 eV/atom
mp-18536,AgF3,False,,与 Li 反应: min dE = -1.958 eV/atom
mp-7592,AgF,False,,与 Li 反应: min dE = -1.281 eV/atom
mp-769355,AgH3O2,False,,材料本身不稳定（不在凸包上）
mp-2284,AgF2,False,,与 Li 反应: min dE = -1.669 eV/atom
mp-7715,AgF2,False,,与 Li 反应: min dE = -1.669 eV/atom
mp-769295,AgH8O5,False,,材料本身不稳定（不在凸包上）
mp-18536,AgF3,False,,与 Li 反应: min dE = -1.958 eV/atom
mp-769296,AgH9O5,False,,材料本身不稳定（不在凸包上）
mp-769355,AgH3O2,False,,材料本身不稳定（不在凸包上）
mp-2016808,AgHO2,False,,与 Li 反应: min dE = -1.227 eV/atom
mp-769295,AgH8O5,False,,材料本身不稳定（不在凸包上）
mp-996958,AgHO2,False,,与 Li 反应: min dE = -1.227 eV/atom
mp-22894,AgI,False,,与 Li 反应: min dE = -0.634 eV/atom
mp-769296,AgH9O5,False,,材料本身不稳定（不在凸包上）
mp-22919,AgI,False,,与 Li 反应: min dE = -0.634 eV/atom
mp-2016808,AgHO2,False,,与 Li 反应: min dE = -1.227 eV/atom
mp-22925,AgI,False,,与 Li 反应: min dE = -0.634 eV/atom
mp-567809,AgI,False,,与 Li 反应: min dE = -0.634 eV/atom
mp-996958,AgHO2,False,,与 Li 反应: min dE = -1.227 eV/atom
mp-580941,AgI,False,,与 Li 反应: min dE = -0.634 eV/atom
mp-22894,AgI,False,,与 Li 反应: min dE = -0.634 eV/atom
mp-684580,AgI,False,,与 Li 反应: min dE = -0.634 eV/atom
mp-22919,AgI,False,,与 Li 反应: min dE = -0.634 eV/atom
mp-33154,AgI2,False,,材料本身不稳定（不在凸包上）
mp-22925,AgI,False,,与 Li 反应: min dE = -0.634 eV/atom
mp-567809,AgI,False,,与 Li 反应: min dE = -0.634 eV/atom
mp-1194592,AgI3O8,False,,与 Li 反应: min dE = -1.577 eV/atom
mp-580941,AgI,False,,与 Li 反应: min dE = -0.634 eV/atom
mp-1195485,AgI3O8,False,,与 Li 反应: min dE = -1.577 eV/atom
mp-684580,AgI,False,,与 Li 反应: min dE = -0.634 eV/atom
mp-1202188,AgIO3,False,,与 Li 反应: min dE = -1.482 eV/atom
mp-33154,AgI2,False,,材料本身不稳定（不在凸包上）
mp-27384,AgIO3,False,,与 Li 反应: min dE = -1.482 eV/atom
mp-849271,AgIO3,False,,与 Li 反应: min dE = -1.482 eV/atom
mp-30037,AgIO4,False,,材料本身不稳定（不在凸包上）
mp-680482,AgMo6Br13,False,,材料本身不稳定（不在凸包上）
mp-1214988,AgMo6Cl13,False,,与 Li 反应: min dE = -0.903 eV/atom
mp-5770,AgNO2,False,,材料本身不稳定（不在凸包上）
mp-996960,AgNO2,False,,材料本身不稳定（不在凸包上）
mp-552185,AgNO3,False,,与 Li 反应: min dE = -1.369 eV/atom
mp-638686,AgNO3,False,,与 Li 反应: min dE = -1.369 eV/atom
mp-669466,AgNO3,False,,与 Li 反应: min dE = -1.369 eV/atom
mp-8196,AgNO3,False,,与 Li 反应: min dE = -1.369 eV/atom
mp-1065190,AgO,False,,与 Li 反应: min dE = -1.322 eV/atom
mp-1066856,AgO,False,,与 Li 反应: min dE = -1.322 eV/atom
mp-1079720,AgO,False,,与 Li 反应: min dE = -1.322 eV/atom
mp-1288,AgO,False,,与 Li 反应: min dE = -1.322 eV/atom
mp-2803876,AgO,False,,与 Li 反应: min dE = -1.322 eV/atom
mp-499,AgO,False,,与 Li 反应: min dE = -1.322 eV/atom
mp-997028,AgO2F,False,,材料本身不稳定（不在凸包上）
mp-997101,AgO2F,False,,材料本身不稳定（不在凸包上）
mp-1195243,AgP15,False,,材料本身不稳定（不在凸包上）
mp-8200,AgP2,False,,材料本身不稳定（不在凸包上）
mp-34418,AgPF6,False,,与 Li 反应: min dE = -1.265 eV/atom
mp-18702,AgPO3,False,,与 Li 反应: min dE = -0.931 eV/atom
mp-775762,AgPO3,False,,与 Li 反应: min dE = -0.931 eV/atom
mp-1352343,AgPO4,False,,材料本身不稳定（不在凸包上）
mp-5470,AgPS3,False,,材料本身不稳定（不在凸包上）
mp-1006372,AgSO4,False,,与 Li 反应: min dE = -1.309 eV/atom
mp-1183033,AgSO4,False,,与 Li 反应: min dE = -1.309 eV/atom
mp-1196324,AgSO4,False,,与 Li 反应: min dE = -1.309 eV/atom
mp-1199508,AgSO4,False,,与 Li 反应: min dE = -1.309 eV/atom
mp-2763322,AgSO4,False,,与 Li 反应: min dE = -1.309 eV/atom
mp-379,AgSe,False,,材料本身不稳定（不在凸包上）
mp-569052,AgSe3I,False,,材料本身不稳定（不在凸包上）
mp-10809,AgSnF6,False,,与 Li 反应: min dE = -1.418 eV/atom
mp-755834,AgSnO3,False,,材料本身不稳定（不在凸包上）
mp-1229005,AgSnS2,False,,材料本身不稳定（不在凸包上）
mp-1229011,AgSnSe2,False,,与 Li 反应: min dE = -0.809 eV/atom
mp-1229006,AgSnTe2,False,,材料本身不稳定（不在凸包上）
mp-568761,AgTe,False,,与 Li 反应: min dE = -0.755 eV/atom
mp-1229041,AgTe3,False,,与 Li 反应: min dE = -0.934 eV/atom
mp-28246,AgTe3,False,,与 Li 反应: min dE = -0.934 eV/atom
mp-3291,AgTe4Au,False,,与 Li 反应: min dE = -0.873 eV/atom
mp-558637,AgTeO3,False,,与 Li 反应: min dE = -1.255 eV/atom
mp-559257,AgTeO3,False,,与 Li 反应: min dE = -1.255 eV/atom
mp-561489,AgTeO3,False,,与 Li 反应: min dE = -1.255 eV/atom
mp-29718,AgW3Br7,False,,与 Li 反应: min dE = -0.927 eV/atom
mp-28586,AgXeF9,False,,材料本身不稳定（不在凸包上）
mp-675325,Al(Ag3S2)3,False,,材料本身不稳定（不在凸包上）
mp-1214959,Al(Ag3Se2)3,False,,与 Li 反应: min dE = -0.699 eV/atom
mp-569787,Al(BH4)3,False,,与 Li 反应: min dE = -0.325 eV/atom
mp-753184,Al(CoO2)2,False,,材料本身不稳定（不在凸包上）
mp-1045074,Al(CoO2)3,False,,材料本身不稳定（不在凸包上）
mp-10010,Al(CoSi)2,False,,与 Li 反应: min dE = -0.100 eV/atom
mp-7692,Al(CrB)2,True,,稳定: min dE = -0.040 eV/atom
mp-3805,Al(FeB)2,True,,稳定: min dE = -0.000 eV/atom
mp-1293197,Al(FeO2)2,False,,材料本身不稳定（不在凸包上）
mp-505623,Al(FeO2)2,False,,材料本身不稳定（不在凸包上）
mp-1182949,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-1193404,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-27540,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-37836,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-554002,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-554883,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-555462,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-560196,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-560572,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-625316,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-625318,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-625320,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-625739,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-625762,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-625774,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-625807,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626073,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626074,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626094,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626103,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626414,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626431,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626435,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626467,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626470,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626481,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626496,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626497,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626500,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626502,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626504,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626568,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626587,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626605,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626631,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-626654,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-777738,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-985293,Al(HO)3,False,,材料本身不稳定（不在凸包上）
mp-672352,Al(ICl2)3,False,,与 Li 反应: min dE = -1.227 eV/atom
mp-555903,Al(IO3)3,False,,与 Li 反应: min dE = -1.531 eV/atom
mp-3861,Al(MoS2)4,False,,材料本身不稳定（不在凸包上）
mp-554868,Al(MoS2)4,False,,材料本身不稳定（不在凸包上）
mp-505473,Al(Ni10B7)2,False,,材料本身不稳定（不在凸包上）
mp-866315,Al(Ni3B2)4,True,,稳定: min dE = -0.017 eV/atom
mp-768600,Al(NiO2)2,False,,材料本身不稳定（不在凸包上）
mp-1045119,Al(NiO2)3,False,,材料本身不稳定（不在凸包上）
mp-1019377,Al(PO3)3,False,,与 Li 反应: min dE = -0.757 eV/atom
mp-14011,Al(PO3)3,False,,与 Li 反应: min dE = -0.757 eV/atom
mp-540549,Al(PO3)3,False,,与 Li 反应: min dE = -0.757 eV/atom
mp-559996,Al(PO3)3,False,,与 Li 反应: min dE = -0.757 eV/atom
mp-683984,Al(SeCl)4,False,,与 Li 反应: min dE = -1.201 eV/atom
mp-574529,Al(SeCl2)2,False,,与 Li 反应: min dE = -1.095 eV/atom
mp-731836,Al(Si2O5)2,False,,材料本身不稳定（不在凸包上）
mp-726892,Al(SiO3)2,False,,材料本身不稳定（不在凸包上）
mp-540628,Al(TeCl2)2,False,,与 Li 反应: min dE = -0.976 eV/atom
mp-1229062,Al(V4Si)3,False,,材料本身不稳定（不在凸包上）
mp-1229114,Al(V4Sn)3,False,,材料本身不稳定（不在凸包上）
mp-1103718,Al(VS2)4,False,,与 Li 反应: min dE = -0.685 eV/atom
mp-2014966,Al(VS2)4,False,,与 Li 反应: min dE = -0.685 eV/atom
mp-2758269,Al(VS2)4,False,,与 Li 反应: min dE = -0.685 eV/atom
mp-1047756,Al(WF5)3,False,,材料本身不稳定（不在凸包上）
mp-1247851,Al10Si2O19,False,,材料本身不稳定（不在凸包上）
mp-1247887,Al10Si2O19,False,,材料本身不稳定（不在凸包上）
mp-28503,Al10Si2O19,False,,材料本身不稳定（不在凸包上）
mp-16722,Al10V,False,,材料本身不稳定（不在凸包上）
mp-760795,Al10ZnO16,False,,材料本身不稳定（不在凸包上）
mp-1214980,Al11(CoSi)6,False,,与 Li 反应: min dE = -0.124 eV/atom
mp-1183021,Al11(PO4)12,False,,材料本身不稳定（不在凸包上）
mp-766293,Al11AgO17,False,,材料本身不稳定（不在凸包上）
mp-849760,Al11AgO17,False,,材料本身不稳定（不在凸包上）
mp-1214894,Al11Cr4,False,,材料本身不稳定（不在凸包上）
mp-675682,Al11NO15,False,,材料本身不稳定（不在凸包上）
mp-17017,Al12Co4Cu,False,,与 Li 反应: min dE = -0.061 eV/atom
mp-1214901,Al12Fe7,False,,材料本身不稳定（不在凸包上）
mp-550,Al12Mo,False,,与 Li 反应: min dE = -0.148 eV/atom
mp-11227,Al12W,False,,与 Li 反应: min dE = -0.145 eV/atom
mp-505572,Al13(CrSi)4,False,,材料本身不稳定（不在凸包上）
mp-1262123,Al13(CuS8)3,False,,材料本身不稳定（不在凸包上）
mp-1264143,Al13(CuSe8)3,False,,材料本身不稳定（不在凸包上）
mp-1198336,Al13Co4,False,,材料本身不稳定（不在凸包上）
mp-30751,Al13Co4,False,,材料本身不稳定（不在凸包上）
mp-1202900,Al13Fe4,True,,稳定: min dE = -0.042 eV/atom
mp-1258739,Al14(CuS8)3,False,,材料本身不稳定（不在凸包上）
mp-1248857,Al14(CuSe8)3,False,,材料本身不稳定（不在凸包上）
mp-645302,Al14Co5Si2,False,,材料本身不稳定（不在凸包上）
mp-765944,Al15Fe9O32,False,,材料本身不稳定（不在凸包上）
mp-675472,Al17(NO7)3,False,,材料本身不稳定（不在凸包上）
mp-570651,Al17Mo4,False,,材料本身不稳定（不在凸包上）
mp-1229050,Al18Co5Ni3,False,,材料本身不稳定（不在凸包上）
mp-1215090,Al19Co6,False,,材料本身不稳定（不在凸包上）
mp-757340,Al19CrO30,False,,材料本身不稳定（不在凸包上）
mp-1029975,Al2(CN2)3,False,,与 Li 反应: min dE = -0.524 eV/atom
mp-1257684,Al2(CuSe2)3,False,,材料本身不稳定（不在凸包上）
mp-29110,Al2(FeSi)3,False,,与 Li 反应: min dE = -0.059 eV/atom
mp-19521,Al2(MoO4)3,False,,与 Li 反应: min dE = -0.962 eV/atom
mp-559796,Al2(MoO4)3,False,,与 Li 反应: min dE = -0.962 eV/atom
mp-1214897,Al2(Ni7B2)3,True,,稳定: min dE = -0.000 eV/atom
mp-1193708,Al2(PS3)3,False,,材料本身不稳定（不在凸包上）
mp-2713752,Al2(SO4)3,False,,与 Li 反应: min dE = -1.177 eV/atom
mp-4417,Al2(SO4)3,False,,与 Li 反应: min dE = -1.177 eV/atom
mp-756970,Al2(SeO4)3,False,,与 Li 反应: min dE = -1.395 eV/atom
mp-780398,Al2(SeO4)3,False,,与 Li 反应: min dE = -1.395 eV/atom
mp-1182999,Al2(WO4)3,False,,材料本身不稳定（不在凸包上）
mp-19516,Al2(WO4)3,False,,材料本身不稳定（不在凸包上）
mp-542093,Al2(WO4)3,False,,材料本身不稳定（不在凸包上）
mp-560318,Al2(WO4)3,False,,材料本身不稳定（不在凸包上）
mp-1228987,Al2(ZnS2)3,False,,材料本身不稳定（不在凸包上）
mp-568153,Al22Mo5,False,,材料本身不稳定（不在凸包上）
mp-530274,Al23B50,False,,与 Li 反应: min dE = -0.181 eV/atom
mp-30335,Al23V4,False,,材料本身不稳定（不在凸包上）
mp-531864,Al24Zn3O40,False,,材料本身不稳定（不在凸包上）
mp-1229168,Al27(FeNi2)2,False,,与 Li 反应: min dE = -0.118 eV/atom
mp-2647,Al2Au,False,,与 Li 反应: min dE = -0.142 eV/atom
mp-772624,Al2CO,False,,材料本身不稳定（不在凸包上）
mp-540759,Al2CoCl8,False,,与 Li 反应: min dE = -0.889 eV/atom
mp-756318,Al2CoCl8,False,,与 Li 反应: min dE = -0.889 eV/atom
mp-1228913,Al2CoNi,False,,材料本身不稳定（不在凸包上）
mp-36447,Al2CoO4,False,,与 Li 反应: min dE = -0.497 eV/atom
mp-37621,Al2CoO4,False,,与 Li 反应: min dE = -0.497 eV/atom
mp-530284,Al2CoO4,False,,与 Li 反应: min dE = -0.497 eV/atom
mp-530381,Al2CoO4,False,,与 Li 反应: min dE = -0.497 eV/atom
mp-532094,Al2CoO4,False,,与 Li 反应: min dE = -0.497 eV/atom
mp-532212,Al2CoO4,False,,与 Li 反应: min dE = -0.497 eV/atom
mp-674336,Al2CoO4,False,,与 Li 反应: min dE = -0.497 eV/atom
mp-607399,Al2CrCl8,False,,材料本身不稳定（不在凸包上）
mp-754713,Al2CrO5,False,,材料本身不稳定（不在凸包上）
mp-773505,Al2CrO5,False,,材料本身不稳定（不在凸包上）
mp-36310,Al2CrS4,False,,材料本身不稳定（不在凸包上）
mp-985806,Al2Cu,False,,与 Li 反应: min dE = -0.105 eV/atom
mp-998,Al2Cu,False,,与 Li 反应: min dE = -0.105 eV/atom
mp-23434,Al2CuCl8,False,,与 Li 反应: min dE = -0.849 eV/atom
mp-27719,Al2CuO4,False,,材料本身不稳定（不在凸包上）
mp-34728,Al2CuO4,False,,材料本身不稳定（不在凸包上）
mp-530977,Al2CuO4,False,,材料本身不稳定（不在凸包上）
mp-531283,Al2CuO4,False,,材料本身不稳定（不在凸包上）
mp-532426,Al2CuO4,False,,材料本身不稳定（不在凸包上）
mp-752645,Al2CuO4,False,,材料本身不稳定（不在凸包上）
mp-29111,Al2Fe3Si4,False,,材料本身不稳定（不在凸包上）
mp-1228905,Al2FeCo,True,,稳定: min dE = -0.000 eV/atom
mp-862691,Al2FeCo,True,,稳定: min dE = -0.000 eV/atom
mp-1228910,Al2FeNi,True,,稳定: min dE = -0.000 eV/atom
mp-867330,Al2FeNi,True,,稳定: min dE = -0.000 eV/atom
mp-30084,Al2FeO4,False,,与 Li 反应: min dE = -0.481 eV/atom
mp-34782,Al2FeO4,False,,与 Li 反应: min dE = -0.481 eV/atom
mp-34978,Al2FeO4,False,,与 Li 反应: min dE = -0.481 eV/atom
mp-36465,Al2FeO4,False,,与 Li 反应: min dE = -0.481 eV/atom
mp-530567,Al2FeO4,False,,与 Li 反应: min dE = -0.481 eV/atom
mp-531674,Al2FeO4,False,,与 Li 反应: min dE = -0.481 eV/atom
